Hold <wheelsaw> to get speed boost.,长按 <wheelsaw> 来进行加速。,Tut22_Desc,TutorialStrings,,
Primary Ability,主能力,Tut23,TutorialStrings,,
Press <basicability> to use primary ability. It will consume one chunk of bike's energy.,按下 <basicability> 来使用主能力。需消耗摩托车一格能量。,Tut23_Desc,TutorialStrings,,
Dash In Air,空中冲刺,Tut24,TutorialStrings,,
Press <wheelsaw> twice while in the air to perform long jump.,在空中连按两次 <wheelsaw> 来施展远距离跳跃。,Tut24_Desc,TutorialStrings,,
Vertical Driving,垂直驾驶,Tut25,TutorialStrings,,
Press and hold <wheelsaw> to attach and drive pipes vertically and upside-down.,按住 <wheelsaw> 能依附在管道上进行垂直行驶和颠倒行驶。,Tut25_Desc,TutorialStrings,,
Spin,旋转,Tut26,TutorialStrings,,
"Press <spin>, <spin> quickly to perform a 360 spin and reflect incoming projectiles.",连按 <spin><spin >施展360度旋转并反弹来袭的飞行物。,Tut26_Desc,TutorialStrings,,
Weapon,武器,Tut27,TutorialStrings,,
Cut through Weapon Crates to obtain Weapons.,切开武器箱以获取武器。,Tut27_Desc,TutorialStrings,,
Shooting,射击,Tut28,TutorialStrings,,
Press <shoot> to shoot enemies.,按 <shoot> 射击敌人。,Tut28_Desc,TutorialStrings,,
Charge Ability,蓄力能力,Tut29,TutorialStrings,,
"Hold <brake> + <accelerate>, then release <brake> to use Charge Ability. It will consume one chunk of bike's energy.",先按住 <brake>+<accelerate>，然后松开 <brake> 来使用蓄力技能。需消耗摩托车一格能量。,Tut29_Desc,TutorialStrings,,
Repair Station,修理站,Tut30,TutorialStrings,,
Use Repair Station to repair motorbikes.,利用修理站来修理摩托。,Tut30_Desc,TutorialStrings,,
Energy Station,能量站,Tut31,TutorialStrings,,
Use Charging Station to recharge bike's battery.,利用能量站来为摩托电池充能。,Tut31_Desc,TutorialStrings,,
Wheelie Insulation,绝缘后轮滑,Tut32,TutorialStrings,,
Perform a Wheelie to prevent from being electrocuted.,使出后轮滑以避免被电击。,Tut32_Desc,TutorialStrings,,
Infestation,入侵,Tut33,TutorialStrings,,
Destroy infested enemies to remove infestation.,消灭入侵的敌人以结束侵袭。,Tut33_Desc,TutorialStrings,,
"<accelerate> to Accelerate
<brake> to Brake/Reverse","按 <accelerate> 加速
按 <brake> 刹车/倒车",TutDesc1_01,TutorialStrings,"按<accelerate>即可加速
<brake>即可刹车/倒车",
<laneup> OR <lanedown> While Driving,在行驶时按 <laneup> 或 <lanedown> ,TutDesc1_02,TutorialStrings,行驶时按<laneup> 或<lanedown>,
"Hold <laneup> or <lanedown> and press
<spin><spin> to change Lane rapidly.",按住 <laneup> 或 <lanedown> 并连按 <spin><spin> 能快速切换车道,TutDesc1_02_a,TutorialStrings,"按住 <laneup> 或 <lanedown> 并按下
<spin><spin> 以快速换道",
<spin> to Turn Around,按 <spin> 转向,TutDesc1_03,TutorialStrings,按<spin>即可转身,
<laneup> or <lanedown> + <spin> to perform a U-Turn.,按 <laneup> 或 <lanedown>+<spin> 使出急速折返,TutDesc1_04,TutorialStrings,按<laneup>或<lanedown> + <spin>,
<jump> to Jump,按 <jump> 跳跃,TutDesc1_05,TutorialStrings,按<jump>即可跳跃,
<leanleft> and <leanright> While Mid-Air,在空中按下 <leanleft> 和 <leanright> ,TutDesc1_06,TutorialStrings,在半空中时按<leanleft>和<leanright>,
Clear Objectives to Collect Points,完成目标能获得分数,TutDesc1_07,TutorialStrings,达成目标即可得分,
<action>,<action>,TutDesc1_08,TutorialStrings,按<action>,
"<action> to Lock in & Release
<accelerate> to Wind Up","按 <action> 锁定或解除锁定
按 <accelerate> 卷动",TutDesc1_09,TutorialStrings,按<action>即可锁定并释放、按<accelerate>即可转动,
<action> to Lock in & Release,按 <action> 锁定或解除锁定,TutDesc1_10,TutorialStrings,按<action>即可锁定并释放,
"Collect <goldrat>
Unlock Story Clues","收集 <goldrat>
解开故事线索",TutDesc1_11,TutorialStrings,"收集<goldrat>
解开故事线索",
<action> to Exit the Level,按 <action> 退出关卡,TutDesc1_12,TutorialStrings,按<action>即可离开关卡,
Hold <wheelsaw> to Cut Through Obstacles and Enemies,按住 <wheelsaw> 来切割障碍物与敌人,TutDesc1_13,TutorialStrings,按住<wheelsaw>切穿障碍物和敌人,
Collect Points by Destroying Objects,摧毁物体能获得分数,TutDesc1_14,TutorialStrings,摧毁物体即可得分,
Fill Up <pointsmultiplier> by Doing Tricks,表演特技能填充 <pointsmultiplier> ,TutDesc1_15,TutorialStrings,使出花招即可补满<pointsmultiplier>,
Collect <junk> to Buy Upgrades,收集 <junk> 来购买升级套件,TutDesc1_16,TutorialStrings,收集<junk>即可购买升级套件,
Reach Faster <checkpoint> to Collect more points,越快到达 <checkpoint> 可获得越多分数,TutDesc1_17,TutorialStrings,越快抵达<checkpoint>越可获得更高分数,
Holding <wheelsaw> Also Gives You a Speed Boost,长按 <wheelsaw> 也能提升你速度,TutDesc1_18,TutorialStrings,按住<wheelsaw>也可提升速度,
Collect <energizedjunk> to Restore Your Battery,收集 <energizedjunk> 来恢复你的电池,TutDesc1_19,TutorialStrings,收集<energizedjunk> 即可恢复电瓶电力,
"<wheelsaw>, <wheelsaw> to Dash Forward",连按 <wheelsaw><wheelsaw> 可以向前冲刺,TutDesc1_20,TutorialStrings,按<wheelsaw><wheelsaw>即可向前急冲,
<basicability> to Attack,按 <basicability> 攻击,TutDesc1_21,TutorialStrings,按<basicability>即可攻击,
Kill Infested Enemies to Remove The Barrier,消灭入侵的敌人以解除屏障,TutDesc1_22,TutorialStrings,杀死侵扰的敌人即可移除障碍,
"Attach to Pipes by Holding <wheelsaw>
Keep Holding <wheelsaw> to Ride Vertical","按住 <wheelsaw> 能依附在管道上
按住 <wheelsaw> 不放能垂直驾驶",TutDesc1_23,TutorialStrings,"按住<wheelsaw>即可附着在管道\上
按住<wheelsaw>即可垂直骑乘",
Riding attached to Pipes restores your Energy,依附在管道上行驶时可以恢复你的能量。,TutDesc1_23_a,TutorialStrings,连着管道行驶可恢复您的体能,
"Hold <laneup> or <lanedown> 
 to Stick to the Ledge of a Lane",按住 <laneup> 或 <lanedown> 来选择要走哪条车道线路,TutDesc1_24,TutorialStrings,"按住<laneup>或<lanedown> 
 即可沿着车道的岩壁行驶",
"<spin>, <spin> to Reflect Projectiles and Knock Back Enemies ",连按 <spin><spin> 可反弹飞行物以及击退敌人,TutDesc1_25,TutorialStrings,按<spin><spin>即可反弹弹药和击退敌人,
<shoot> to Fire,按 <shoot> 射击,TutDesc1_26,TutorialStrings,按<shoot>即可发射,
"<action> to Lock in & Release
<accelerate> to Wind Up","按 <action> 锁定或解除锁定
按 <accelerate> 卷动",TutDesc1_27,TutorialStrings,"按<action>即可锁定并释放
按<accelerate>即可转动",
Hold and Release <chargeability>,长按 <chargeability> 后松开,TutDesc1_28,TutorialStrings,按住<chargeability>后再松开,
Kill All Waves of Infested Enemies to Remove The Barrier,消灭全部入侵的敌人以解除屏障,TutDesc1_29,TutorialStrings,杀死每一波侵扰的敌人即可移除障碍,
"Have at Least <chunks> <chunks> <chunks> Energy Cells
Hold <spin>","在拥有至少 <chunks><chunks><chunks> 能量电池的情况下
长按 <spin>",TutDesc1_30,TutorialStrings,"至少要有<chunks> <chunks> <chunks>个能量电池
按住<spin>",
"<action> to Lock in & Release
<accelerate> to Repair Bike","按 <action> 锁定或解除锁定
按 <accelerate> 修理摩托",TutDesc1_31,TutorialStrings,"按<action>来锁定并释放
按<accelerate>来修理摩托",
Ride On One Wheel to Avoid Being Electrocuted,单轮驾驶以避免被电击,TutDesc1_32,TutorialStrings,单轮骑乘即可避开电击,
"<wheelsaw>, <wheelsaw> While Mid-Air to dash in the air",在空中连按 <wheelsaw><wheelsaw> 能进行空中冲刺,TutDesc1_33,TutorialStrings,在半空中时按<wheelsaw><wheelsaw>,
<wheelsaw> ,<wheelsaw> ,TutDesc1_34,TutorialStrings,按<wheelsaw>,
<changecharacter> Press/Hold to Switch,按下/按住 <changecharacter> 来切换,TutDesc1_35,TutorialStrings,按或按住<changecharacter>即可切换,
Free Toshi from under enemies control using Wheelsaw and Quick Spin,利用轮锯和快速旋转让小敏脱离敌人的控制。,TutDesc1_38,TutorialStrings,用轮盘锯和逆转力让小敏逃脱敌人的控制,
The <Enemy> will escape in: <time>,<Enemy>会在 <time>后逃跑,TutDesc1_39,TutorialStrings,<Enemy>即将逃走：还剩下<time>,
Use Toshi is suit protection to be able to activate the generators.  ,利用小敏衣服的防护功能就能开启发电机了。,TutDesc1_40,TutorialStrings,使用小敏并做好防护以启动发电机。,
Destroy this drone to receive a Buff Bonus,消灭此工兵机能获得增益奖励,TutDesc1_41,TutorialStrings,破坏此无人机可获得强化奖励,
"<accelerate> to Go Up
<brake> to Go Down","按 <accelerate> 上升
按 <brake> 下降",TutDesc2_10,TutorialStrings,"按<accelerate>即可向\上
按<brake>即可向下",
"<accelerate> to Go Right
<brake> to Go Left","按 <accelerate> 往右走
按 <brake> 往左走",TutDesc2_11,TutorialStrings,"按<accelerate>即可向右
按<brake>即可向左",
"<accelerate> to Go Up
<brake> to Go Down
<action> to Lock in & Release","按 <accelerate> 上升
按 <brake> 下降
按 <action> 锁定或解除锁定",TutDesc2_12,TutorialStrings,"按<accelerate>即可向\上
按<brake>即可向下
按<action>即可锁定并释放",
Save Toshi,拯救小敏,TutTile_38,TutorialStrings,拯救小敏,
Driving,驾驶,TutTitle_01,TutorialStrings,行驶,
Switching Lanes,切换车道,TutTitle_02,TutorialStrings,切换车道,
Fast switching Lanes,快速切换车道,TutTitle_02_a,TutorialStrings,快速换道,
Turning Around,转向,TutTitle_03,TutorialStrings,转身,
U-Turn,急速折返,TutTitle_04,TutorialStrings,U形转弯,
Jump,跳跃,TutTitle_05,TutorialStrings,跳跃,
Air Control,空中操作,TutTitle_06,TutorialStrings,空中控制,
Objectives,目标,TutTitle_07,TutorialStrings,目标,
Use,使用,TutTitle_08,TutorialStrings,使用,
Dynamo,发电机,TutTitle_09,TutorialStrings,电动机,
Platform,平台,TutTitle_10,TutorialStrings,平台,
Story Clues,故事线索,TutTitle_11,TutorialStrings,故事线索,
Job Done,任务完成,TutTitle_12,TutorialStrings,完成关卡,
WheelSaw,轮锯,TutTitle_13,TutorialStrings,轮盘锯,
Points,分数,TutTitle_14,TutorialStrings,分数,
Points Multiplier,分数倍率,TutTitle_15,TutorialStrings,分数加倍,
Junk,废品,TutTitle_16,TutorialStrings,垃圾,
Checkpoint,检查点,TutTitle_17,TutorialStrings,检查点,
Speed Boost,加速,TutTitle_18,TutorialStrings,速度提升,
Recharging,充能,TutTitle_19,TutorialStrings,充能,
Dash,冲刺,TutTitle_20,TutorialStrings,急冲,
Primary Ability,主能力,TutTitle_21,TutorialStrings,初级能力,
Barrier,屏障,TutTitle_22,TutorialStrings,障碍,
Vertical Driving,垂直驾驶,TutTitle_23,TutorialStrings,垂直行驶,
Energy restoration,能量恢复,TutTitle_23_a,TutorialStrings,体能恢复,
Lane Ledges,车道路线,TutTitle_24,TutorialStrings,车道岩壁,
Spin,旋转,TutTitle_25,TutorialStrings,旋转,
Weapons,武器,TutTitle_26,TutorialStrings,武器,
Repair Stations,维修站,TutTitle_27,TutorialStrings,维修站,
Charge Forward,前行蓄力,TutTitle_28,TutorialStrings,冲刺,
Combat Arena,竞技场,TutTitle_29,TutorialStrings,竞技场,
Ultimate Attack,终极攻击,TutTitle_30,TutorialStrings,终极攻击,
Energy Station,能量站,TutTitle_31,TutorialStrings,能量站,
Wheelie Insulation,绝缘后轮滑,TutTitle_32,TutorialStrings,翘孤轮绝缘体,
Dash in Air,空中冲刺,TutTitle_33,TutorialStrings,空中急冲,
Cut,切割,TutTitle_34,TutorialStrings,切穿,
Character Switching,切换角色,TutTitle_35,TutorialStrings,角色切换,
<action> Press,<action> 按下,TutTitle_37,TutorialStrings,<action>按下,
Hazard Suit,防护服,TutTitle_40,TutorialStrings,防护衣,
Buffed Drone,增益工兵机,TutTitle_41,TutorialStrings,强化无人机,
",",",",decimal_separator,UnitsStrings,",",
minute,分钟,minute,UnitsStrings,分,
minutes,分钟,minute_plural1,UnitsStrings,分,
minutes,分钟,minute_plural2,UnitsStrings,分,
second,秒钟,second,UnitsStrings,秒,
seconds,秒钟,second_plural_1,UnitsStrings,秒,
seconds,秒钟,second_plural_2,UnitsStrings,秒,
 , ,thousands_separator,UnitsStrings,,
Chainstorm,锁链风暴,ChainsThrow,UnlockAbilityStrings,连锁风暴,
Shoot out a lot of harpoons in all directions.,向周围发射大量鱼叉。,ChainsThrow_Desc,UnlockAbilityStrings,朝着四面八方发射大量鱼叉。,
Impale,穿刺,ChainsThrow_Upgrade1,UnlockAbilityStrings,刺穿,
An extra spear destroying one enemy.,增加一根额外长矛来摧毁敌人。,ChainsThrow_Upgrade1_Desc,UnlockAbilityStrings,可用额外的矛摧毁一个敌人。,
Chain Reaction,链式反应,ChainsThrow_Upgrade2,UnlockAbilityStrings,连锁反应,
More harpoons!,更多的鱼叉！,ChainsThrow_Upgrade2_Desc,UnlockAbilityStrings,更多鱼叉！,
Cutting Edge,切割利刃,CuttingEdge,UnlockAbilityStrings,一马当先,
Slice and dice through the enemies.,把敌人切割成小块。,CuttingEdge_Desc,UnlockAbilityStrings,冲进敌人阵中大杀四方。,
Bleed Oil,油流不止,CuttingEdge_Upgrade1,UnlockAbilityStrings,漏油,
Damage over time effect.,能造成持续性的伤害效果。,CuttingEdge_Upgrade1_Desc,UnlockAbilityStrings,破坏受时间影响的效应。,
Razor,剃刀,CuttingEdge_Upgrade2,UnlockAbilityStrings,剃刀,
Improved front wheel damage.,增加前轮伤害。,CuttingEdge_Upgrade2_Desc,UnlockAbilityStrings,增强的前轮伤害力。,
Flame Throw,火焰喷射,FireShot,UnlockAbilityStrings,火焰发射,
Throw side Flames that burn your enemies ,从两侧喷出火焰来燃烧你的敌人。,FireShot_Desc,UnlockAbilityStrings,烧毁两侧的敌人,
Burning Jet,燃气射流,FireShot_Upgrade1,UnlockAbilityStrings,燃烧的喷射器,
Burn enemies under you during a jump.,在跳跃时能燃烧你下方的敌人。,FireShot_Upgrade1_Desc,UnlockAbilityStrings,跳跃时烧毁底下的敌人。,
Raging Flames,怒火冲天,FireShot_Upgrade2,UnlockAbilityStrings,狂焰,
Double length and extra damage.,长度翻倍，并造成额外伤害。,FireShot_Upgrade2_Desc,UnlockAbilityStrings,长度加倍，并增加额外伤害力。,
Fire Trail,火焰道,FireTrail,UnlockAbilityStrings,火迹,
Leave a fiery path in your wake.,在你经过的地方留下火焰。,FireTrail_Desc,UnlockAbilityStrings,离开时留下燃烧的轨迹。,
Napalm,凝固汽油弹,FireTrail_Upgrade1,UnlockAbilityStrings,凝固汽油弹,
"While mid-air, you can drop napalm.",你可以在空中投放凝固汽油弹。,FireTrail_Upgrade1_Desc,UnlockAbilityStrings,可以在半空中丢下凝固汽油弹。,
Bio Fuel,生物燃料,FireTrail_Upgrade2,UnlockAbilityStrings,生化燃料,
Improved burning duration and extra damage.,延长燃烧时间，并造成额外伤害。,FireTrail_Upgrade2_Desc,UnlockAbilityStrings,延长燃烧的时间，并增加额外伤害力。,
Jackhammer,气锤,GroundCrack,UnlockAbilityStrings,手提钻,
Damage enemies around you.,对你周围的敌人造成伤害。,GroundCrack_Desc,UnlockAbilityStrings,对周围的敌人造成伤害。,
Cracks,裂口,GroundCrack_Upgrade1,UnlockAbilityStrings,爆裂,
Stun enemies.,击晕敌人。,GroundCrack_Upgrade1_Desc,UnlockAbilityStrings,打昏敌人。,
Tremors,震颤,GroundCrack_Upgrade2,UnlockAbilityStrings,战栗,
Damage over time effect.,能造成持续性的伤害效果。,GroundCrack_Upgrade2_Desc,UnlockAbilityStrings,破坏受时间影响的效应。,
Hammer Time,重锤时间,HammerAttack,UnlockAbilityStrings,榔头出击,
Drop your ram on the ground to send a shockwave.,把你的撞锤砸向地面，释放一道冲击波。,HammerAttack_Desc,UnlockAbilityStrings,把撞锤甩向地面发出震波。,
Hammer Leap,重锤跳跃,HammerAttack_Upgrade1,UnlockAbilityStrings,飞跃榔头,
Allows the use of the hammer in mid-air.,可以在空中使用重锤。,HammerAttack_Upgrade1_Desc,UnlockAbilityStrings,可在半空中使用榔头。,
Hammerhead,锤头,HammerAttack_Upgrade2,UnlockAbilityStrings,迎头痛击,
Additional shockwaves.,额外的冲击波。,HammerAttack_Upgrade2_Desc,UnlockAbilityStrings,额外的震波。,
Harpoon Shot,鱼叉射击,HarpoonShot,UnlockAbilityStrings,鱼叉攻势,
Shoot out a harpoon on chains that can stick to enemies.,发射一根能勾住敌人的锁链鱼叉。,HarpoonShot_Desc,UnlockAbilityStrings,向敌人射出附锁链的渔叉。,
Reach,伸展,HarpoonShot_Upgrade1,UnlockAbilityStrings,漫天飞舞,
Longer chains and extra damage for harpoons.,更长的锁链，更高的鱼叉伤害。,HarpoonShot_Upgrade1_Desc,UnlockAbilityStrings,鱼叉连锁时间加长，增加额外伤害。,
Taser,电击枪,HarpoonShot_Upgrade2,UnlockAbilityStrings,电击枪,
Target becomes stunned.,目标会被击晕。,HarpoonShot_Upgrade2_Desc,UnlockAbilityStrings,使目标昏迷。,
Junkpet,废品宠物,LaserBlast,UnlockAbilityStrings,垃圾宠物,
Retrofitted Junkbot pet.,用废品机器人改造成的宠物。,LaserBlast_Desc,UnlockAbilityStrings,翻新的拾荒机器人宠物。,
Tesla Coil,特斯拉线圈,LaserBlast_Upgrade1,UnlockAbilityStrings,特斯拉线圈,
Longer Junkpet range and damage.,增加废品宠物的范围与伤害。,LaserBlast_Upgrade1_Desc,UnlockAbilityStrings,加大垃圾宠物范围和伤害。,
Chain Lightning,连锁闪电,LaserBlast_Upgrade2,UnlockAbilityStrings,连锁闪电,
Lightning jumps to nearest enemy.,闪电会跳跃至最近的敌人。,LaserBlast_Upgrade2_Desc,UnlockAbilityStrings,急速跳向最近的敌人。,
Mini Bombs,迷你炸弹,NanoMines,UnlockAbilityStrings,迷你炸弹,
Leave Mini Bombs in your wake.,在你身后留下迷你炸弹。,NanoMines_Desc,UnlockAbilityStrings,在驶过的轨迹上放下迷你炸弹。,
Smart Bombs,智能炸弹,NanoMines_Upgrade1,UnlockAbilityStrings,智慧炸弹,
Mini Bombs now automaticaly roll toward enemies.,现在迷你炸弹会自动滚向敌人。,NanoMines_Upgrade1_Desc,UnlockAbilityStrings,迷你炸弹会自动滚向敌人。,
Teeny Weeny Bombs,小不点炸弹,NanoMines_Upgrade2,UnlockAbilityStrings,小巧炸弹,
Exploding Mini Bombs spawn two smaller ones.,炸开的迷你炸弹会生成两颗更小的炸弹。,NanoMines_Upgrade2_Desc,UnlockAbilityStrings,炸开的迷你炸弹会产生两个更小型的炸弹。,
Ram Charge,撞锤冲锋,RamAttack,UnlockAbilityStrings,猛烈冲击,
Plow through enemies.,奋力撞开敌人。,RamAttack_Desc,UnlockAbilityStrings,撞开敌人。,
Concussive Charge,震荡冲击,RamAttack_Upgrade1,UnlockAbilityStrings,震荡冲击,
Enemies become stunned.,敌人会被击晕。,RamAttack_Upgrade1_Desc,UnlockAbilityStrings,使敌人昏迷。,
Heat Shield,热力护盾,RamAttack_Upgrade2,UnlockAbilityStrings,热力护盾,
Reflect incoming projectiles as you charge.,在冲刺时能反弹来袭的飞行物。,RamAttack_Upgrade2_Desc,UnlockAbilityStrings,冲锋时反弹敌方子弹。,
Ray Burst,激光爆发,RayBurst,UnlockAbilityStrings,光芒四射,
Junkpet becomes a laser disco ball.,让废品宠物变身为迪斯科激光球。,RayBurst_Desc,UnlockAbilityStrings,垃圾宠物变成激光舞厅灯球。,
Mirror Effect,镜面效果,RayBurst_Upgrade1,UnlockAbilityStrings,镜面效应,
Lasers will now reflect on surfaces.,激光碰到表面后会反射。,RayBurst_Upgrade1_Desc,UnlockAbilityStrings,激光会在表面上反射。,
Magic Beam,魔法光束,RayBurst_Upgrade2,UnlockAbilityStrings,魔法光线,
Wider lasers.,更粗的激光。,RayBurst_Upgrade2_Desc,UnlockAbilityStrings,更粗的激光。,
Ring of Fire,火焰之环,RingofFire,UnlockAbilityStrings,火圈,
Burn the enemies around you in a fiery explosion.,用火焰爆炸燃烧你周围的敌人。,RingofFire_Desc,UnlockAbilityStrings,以燃烧性的爆炸烧掉您四周的敌人。,
It Burns Burns Burns,它持续燃烧，愈燃愈烈,RingofFire_Upgrade1,UnlockAbilityStrings,尽情烧吧,
Damage over time effect.,能造成持续性的伤害效果。,RingofFire_Upgrade1_Desc,UnlockAbilityStrings,破坏受时间影响的效应。,
Flames Went Higher,火焰愈加旺盛,RingofFire_Upgrade2,UnlockAbilityStrings,火焰高涨,
Double the range.,范围增加一倍。,RingofFire_Upgrade2_Desc,UnlockAbilityStrings,范围加倍。,
Magnum Rounds,马格南子弹,Perk1Pistol,UnlockPerkStrings,马格南子弹,
Increase revolver damage.,增加左轮手枪的伤害。,Perk1Pistol_Desc,UnlockPerkStrings,增加左轮枪的伤害。,
Rocketeer,火箭专家,Perk1RocketLauncher,UnlockPerkStrings,火箭人,
Increase missile damage.,增加导弹的伤害。,Perk1RocketLauncher_Desc,UnlockPerkStrings,增加飞弹的伤害。,
Hard Pellets,坚硬铅弹,Perk1Shotgun,UnlockPerkStrings,强硬弹丸,
Increase shotgun clip size.,增加霰弹枪的弹匣容量。,Perk1Shotgun_Desc,UnlockPerkStrings,增加霰弹枪弹匣容量。,
Gangster,黑帮,Perk1TommyGun,UnlockPerkStrings,匪盗,
Double Tommy Gun clip size.,汤姆逊冲锋枪的弹匣容量翻倍。,Perk1TommyGun_Desc,UnlockPerkStrings,汤姆逊冲锋枪弹匣容量加倍。,
Extra Health,额外生命,Perk2StatsUpgrade1Lisa,UnlockPerkStrings,额外生命,
Gain extra health chunk.,获得额外的生命格。,Perk2StatsUpgrade1Lisa_Desc,UnlockPerkStrings,获得额外生命值。,
Extra Battery,额外电池,Perk2StatsUpgrade1Randy,UnlockPerkStrings,额外电瓶,
Gain extra energy cell.,获得额外的能量电池。,Perk2StatsUpgrade1Randy_Desc,UnlockPerkStrings,获得额外能源电池。,
Extra Health,额外生命,Perk2StatsUpgrade1Tonny,UnlockPerkStrings,额外生命,
Gain extra health chunk.,获得额外的生命格。,Perk2StatsUpgrade1Tonny_Desc,UnlockPerkStrings,获得额外生命值。,
Energy Chunk,能量块,Perk2StatsUpgrade1Toshi,UnlockPerkStrings,能源量,
Gain extra energy cell.,获得额外的能量电池。,Perk2StatsUpgrade1Toshi_Desc,UnlockPerkStrings,获得额外能源电池。,
Energy Chunk,能量块,Perk3StatsUpgrade2Lisa,UnlockPerkStrings,能源量,
Gain extra energy cell.,获得额外的能量电池。,Perk3StatsUpgrade2Lisa_Desc,UnlockPerkStrings,获得额外能源电池。,
Extra Health,额外生命,Perk3StatsUpgrade2Randy,UnlockPerkStrings,额外生命,
Gain extra health chunk.,获得额外的生命格。,Perk3StatsUpgrade2Randy_Desc,UnlockPerkStrings,获得额外生命值。,
Extra Health,额外生命,Perk3StatsUpgrade2Tonny,UnlockPerkStrings,额外生命,
Gain extra health chunk.,获得额外的生命格。,Perk3StatsUpgrade2Tonny_Desc,UnlockPerkStrings,获得额外生命值。,
Energy Chunk,能量块,Perk3StatsUpgrade2Toshi,UnlockPerkStrings,能源量,
Gain extra energy cell.,获得额外的能量电池。,Perk3StatsUpgrade2Toshi_Desc,UnlockPerkStrings,获得额外能源电池。,
Insulated,隔热,Perk4Threats1Lisa,UnlockPerkStrings,隔热,
Reduce received damage from fire.,降低受到的火焰伤害。,Perk4Threats1Lisa_Desc,UnlockPerkStrings,降低因为火焰受到的伤害。,
Massacre,屠杀,Perk4Threats1Randy,UnlockPerkStrings,大屠杀,
Increased wheelsaw cutting speed.,提高轮锯的切割速度。,Perk4Threats1Randy_Desc,UnlockPerkStrings,加快轮盘锯切割速度。,
Lumberjack,伐木工,Perk4Threats1Tonny,UnlockPerkStrings,伐木工人,
Increased wheelsaw cutting speed and better speed boost.,提高轮锯的切割速度，优化加速性能。,Perk4Threats1Tonny_Desc,UnlockPerkStrings,加快轮盘锯切割速度，加速性能也更好。,
Tesla,特斯拉,Perk4Threats1Toshi,UnlockPerkStrings,特斯拉,
Reduce received damage from lightning.,降低受到的电击伤害。,Perk4Threats1Toshi_Desc,UnlockPerkStrings,降低因为闪电受到的伤害。,
Racer,赛车手,Perk5Threats2Lisa,UnlockPerkStrings,赛车手,
Increased overall speed.,提高整体速度。,Perk5Threats2Lisa_Desc,UnlockPerkStrings,加快整体速度。,
Spikes,尖刺,Perk5Threats2Randy,UnlockPerkStrings,尖刺,
Reduce received melee damage from Junkbots.,降低废品机器人的近战伤害。,Perk5Threats2Randy_Desc,UnlockPerkStrings,降低拾荒机器人造成的近身伤害。,
Rebuttal,驳斥,Perk5Threats2Tonny,UnlockPerkStrings,反驳,
Increase damage from reflected projectiles.,增加反弹飞行物的伤害。,Perk5Threats2Tonny_Desc,UnlockPerkStrings,以逆转力攻击，可伤害拾荒机器人。,
Feedback,回馈,Perk5Threats2Toshi,UnlockPerkStrings,反馈,
Reflecting enemy projectiles with Quick Spin restores a bit of health.,用快速旋转反弹敌人飞行物时能恢复少量生命。,Perk5Threats2Toshi_Desc,UnlockPerkStrings,以逆转力反弹敌人的弹药，可恢复少量生命。,
Healthy Energy,健康能量,Perk6Threats3Lisa,UnlockPerkStrings,要付出才有收获,
Gain double the energy while on full health.,生命值全满时能获得双倍能量。,Perk6Threats3Lisa_Desc,UnlockPerkStrings,每次失去生命量时可恢复能量。,
Butcher,屠夫,Perk6Threats3Randy,UnlockPerkStrings,屠夫,
Dash now damages enemies in a wider range.,你的冲刺能对更大范围内的敌人造成伤害。,Perk6Threats3Randy_Desc,UnlockPerkStrings,急冲的攻击范围增大。,
Rock Hard,坚若磐石,Perk6Threats3Tonny,UnlockPerkStrings,坚如盘石,
"While full health, you gain shield until damaged. Shield restores after few seconds if you have full health.",生命值全满时你会获得护盾，受到伤害后消失。若你的生命值是满的，则护盾会在数秒内恢复。,Perk6Threats3Tonny_Desc,UnlockPerkStrings,满血时可获得护盾效果，受到伤害护盾则消失，若处于满血状态，护盾会在数秒后恢复。,
Fire Converter,火焰转化器,Perk6Threats3Toshi,UnlockPerkStrings,火焰转化炉,
Set enemies on fire while dashing.,冲刺时能燃烧敌人。,Perk6Threats3Toshi_Desc,UnlockPerkStrings,急冲时让敌人着火。,
Basic,基础,00_SkinBasic,UnlockSkinsStrings,基本,
Golden,金色,JimmyBikeSkin1_Name,UnlockSkinsStrings,金色,
Stealth,潜行,JimmyBikeSkin2_Name,UnlockSkinsStrings,匿踪,
Military,军队,JimmyBikeSkin3_Name,UnlockSkinsStrings,军用,
Golden,金色,JimmyRiderSkin1_Name,UnlockSkinsStrings,金色,
Stealth,潜行,JimmyRiderSkin2_Name,UnlockSkinsStrings,匿踪,老派 mc
Military,军队,JimmyRiderSkin3_Name,UnlockSkinsStrings,军用,
Prime Racer,精英车手,LisaBikeSkin1_Name,UnlockSkinsStrings,一流赛车手,
Night Rider,午夜骑士,LisaBikeSkin2_Name,UnlockSkinsStrings,暗夜骑士,
Yellow Jacket,黄色夹克,LisaBikeSkin3_Name,UnlockSkinsStrings,黄夹克,
Prime Racer,精英车手,LisaRiderSkin1_Name,UnlockSkinsStrings,一流赛车手,女骑士 王牌
Night Rider,午夜骑士,LisaRiderSkin2_Name,UnlockSkinsStrings,暗夜骑士,
Yellow Jacket,黄色夹克,LisaRiderSkin3_Name,UnlockSkinsStrings,黄夹克,
Reaper,死神,RandyBikeSkin1_Name,UnlockSkinsStrings,死神,查罗 细条纹
Manitou,曼尼通,RandyBikeSkin2_Name,UnlockSkinsStrings,神灵,
Wasteland,废土,RandyBikeSkin3_Name,UnlockSkinsStrings,荒地,
